ntasks,freq,task,segment,mc,mb,fc,fb,bs,br
4,125,2,63,500,4226000,500,4226000,0,2113000
4,125,1,63,500,4226000,500,4226000,0,2113000
4,125,3,63,500,4226000,500,4226000,0,2113000
4,125,0,64,250,6339000,250,6339000,6339000,0
4,125,2,64,500,4226000,500,4226000,0,2113000
4,125,1,64,500,4226000,500,4226000,0,2113000
4,125,0,65,250,6339000,250,6339000,6339000,0
4,125,3,65,500,4226000,500,4226000,0,2113000
4,125,2,65,500,4226000,500,4226000,0,2113000
4,125,1,65,500,4226000,500,4226000,0,2113000
4,125,0,66,250,6339000,250,6339000,6339000,0
4,125,3,66,500,4226000,500,4226000,0,2113000
4,125,2,66,500,4226000,500,4226000,0,2113000
4,125,1,66,500,4226000,500,4226000,0,2113000
4,125,0,67,250,6339000,250,6339000,6339000,0
4,125,3,67,500,4226000,500,4226000,0,2113000
4,125,2,67,500,4226000,500,4226000,0,2113000
4,125,1,67,500,4226000,500,4226000,0,2113000
4,125,0,68,250,6339000,250,6339000,6339000,0
4,125,3,68,500,4226000,500,4226000,0,2113000
4,125,2,68,500,4226000,500,4226000,0,2113000
4,125,1,68,500,4226000,500,4226000,0,2113000
4,125,3,68,500,4226000,500,4226000,0,2113000
4,125,0,69,250,6339000,250,6339000,6339000,0
4,125,2,69,500,4226000,500,4226000,0,2113000
4,125,1,69,500,4226000,500,4226000,0,2113000
4,125,0,70,250,6339000,250,6339000,6339000,0
4,125,3,70,500,4226000,500,4226000,0,2113000
4,125,2,70,500,4226000,500,4226000,0,2113000
4,125,1,70,500,4226000,500,4226000,0,2113000
4,125,0,71,250,6339000,250,6339000,6339000,0
4,125,3,71,500,4226000,500,4226000,0,2113000
4,125,2,71,500,4226000,500,4226000,0,2113000
4,125,1,71,500,4226000,500,4226000,0,2113000
4,125,0,72,250,6339000,250,6339000,6339000,0
4,125,3,72,500,4226000,500,4226000,0,2113000
4,125,2,72,500,4226000,500,4226000,0,2113000
4,125,1,72,500,4226000,500,4226000,0,2113000
4,125,3,72,500,4226000,500,4226000,0,2113000
4,125,0,73,250,6339000,250,6339000,6339000,0
4,125,2,73,500,4226000,500,4226000,0,2113000
4,125,1,73,500,4226000,500,4226000,0,2113000
4,125,0,74,250,6339000,250,6339000,6339000,0
4,125,3,74,500,4226000,500,4226000,0,2113000
4,125,2,74,500,4226000,500,4226000,0,2113000
4,125,1,74,500,4226000,500,4226000,0,2113000
4,125,0,75,250,6339000,250,6339000,6339000,0
4,125,3,75,500,4226000,500,4226000,0,2113000
4,125,2,75,500,4226000,500,4226000,0,2113000
4,125,1,75,500,4226000,500,4226000,0,2113000
4,125,0,76,250,6339000,250,6339000,6339000,0
4,125,3,76,500,4226000,500,4226000,0,2113000
4,125,2,76,500,4226000,500,4226000,0,2113000
4,125,1,76,500,4226000,500,4226000,0,2113000
4,125,0,77,250,6339000,250,6339000,6339000,0
4,125,3,77,500,4226000,500,4226000,0,2113000
4,125,2,77,500,4226000,500,4226000,0,2113000
4,125,1,77,500,4226000,500,4226000,0,2113000
4,125,0,78,250,6339000,250,6339000,6339000,0
4,125,3,78,500,4226000,500,4226000,0,2113000
4,125,2,78,500,4226000,500,4226000,0,2113000
4,125,1,78,500,4226000,500,4226000,0,2113000
4,125,0,79,250,6339000,250,6339000,6339000,0
4,125,3,79,500,4226000,500,4226000,0,2113000
4,125,2,79,500,4226000,500,4226000,0,2113000
4,125,1,79,500,4226000,500,4226000,0,2113000
4,125,0,80,250,6339000,250,6339000,6339000,0
4,125,3,80,500,4226000,500,4226000,0,2113000
4,125,2,80,500,4226000,500,4226000,0,2113000
4,125,1,80,500,4226000,500,4226000,0,2113000
4,125,0,81,250,6339000,250,6339000,6339000,0
4,125,3,81,500,4226000,500,4226000,0,2113000
4,250,2,1,1000,8452000,998,8435096,0,4226000
4,250,1,1,1000,8452000,998,8435096,0,4226000
4,250,0,2,502,12743536,500,12678000,12678000,0
4,250,3,2,1000,8452000,998,8435096,0,4226000
4,250,2,2,1000,8452000,1000,8452000,0,4226000
4,250,1,2,1000,8452000,1000,8452000,0,4226000
4,250,0,3,500,12678000,500,12678000,12678000,0
4,250,3,3,1000,8452000,1000,8452000,0,4226000
4,250,2,3,1000,8452000,1000,8452000,0,4226000
4,250,1,3,1000,8452000,1000,8452000,0,4226000
4,250,0,4,500,12678000,500,12678000,12678000,0
4,250,3,4,1000,8452000,1000,8452000,0,4226000
4,250,2,4,1000,8452000,1000,8452000,0,4226000
4,250,1,4,1000,8452000,1000,8452000,0,4226000
4,250,0,5,500,12678000,500,12678000,12678000,0
4,250,3,5,1000,8452000,1000,8452000,0,4226000
4,250,2,5,1000,8452000,1000,8452000,0,4226000
4,250,1,5,1000,8452000,1000,8452000,0,4226000
4,250,0,6,500,12678000,500,12678000,12678000,0
4,250,3,6,1000,8452000,1000,8452000,0,4226000
4,250,2,6,1000,8452000,1000,8452000,0,4226000
4,250,1,6,1000,8452000,1000,8452000,0,4226000
4,250,0,7,500,12678000,500,12678000,12678000,0
4,250,3,7,1000,8452000,1000,8452000,0,4226000
4,250,2,7,1000,8452000,1000,8452000,0,4226000
4,250,1,7,1000,8452000,1000,8452000,0,4226000
4,250,0,8,500,12678000,500,12678000,12678000,0
4,250,3,8,1000,8452000,1000,8452000,0,4226000
4,250,2,8,1000,8452000,1000,8452000,0,4226000
4,250,1,8,1000,8452000,1000,8452000,0,4226000
4,250,3,8,1000,8452000,1000,8452000,0,4226000
4,250,0,9,500,12678000,500,12678000,12678000,0
4,250,2,9,1000,8452000,1000,8452000,0,4226000
4,250,1,9,1000,8452000,1000,8452000,0,4226000
4,250,0,10,500,12678000,500,12678000,12678000,0
4,250,3,10,1000,8452000,1000,8452000,0,4226000
4,250,2,10,1000,8452000,1000,8452000,0,4226000
4,250,1,10,1000,8452000,1000,8452000,0,4226000
4,250,0,11,500,12678000,500,12678000,12678000,0
4,250,3,11,1000,8452000,1000,8452000,0,4226000
4,250,2,11,1000,8452000,1000,8452000,0,4226000
4,250,1,11,1000,8452000,1000,8452000,0,4226000
4,250,0,12,500,12678000,500,12678000,12678000,0
4,250,3,12,1000,8452000,1000,8452000,0,4226000
4,250,2,12,1000,8452000,1000,8452000,0,4226000
4,250,1,12,1000,8452000,1000,8452000,0,4226000
4,250,0,13,500,12678000,500,12678000,12678000,0
4,250,3,13,1000,8452000,1000,8452000,0,4226000
4,250,2,13,1000,8452000,1000,8452000,0,4226000
4,250,1,13,1000,8452000,1000,8452000,0,4226000
4,250,0,14,500,12678000,500,12678000,12678000,0
4,250,3,14,1000,8452000,1000,8452000,0,4226000
4,250,2,14,1000,8452000,1000,8452000,0,4226000
4,250,1,14,1000,8452000,1000,8452000,0,4226000
4,250,0,15,500,12678000,500,12678000,12678000,0
4,250,3,15,1000,8452000,1000,8452000,0,4226000
4,250,2,15,1000,8452000,1000,8452000,0,4226000
4,250,1,15,1000,8452000,1000,8452000,0,4226000
4,250,0,16,500,12678000,500,12678000,12678000,0
4,250,3,16,1000,8452000,1000,8452000,0,4226000
4,250,2,16,1000,8452000,1000,8452000,0,4226000
4,250,1,16,1000,8452000,1000,8452000,0,4226000
4,250,0,17,500,12678000,500,12678000,12678000,0
4,250,3,17,1000,8452000,1000,8452000,0,4226000
4,250,2,17,1000,8452000,1000,8452000,0,4226000
4,250,1,17,1000,8452000,1000,8452000,0,4226000
4,250,0,18,500,12678000,500,12678000,12678000,0
4,250,3,18,1000,8452000,1000,8452000,0,4226000
4,250,2,18,1000,8452000,1000,8452000,0,4226000
4,250,1,18,1000,8452000,1000,8452000,0,4226000
4,250,0,19,500,12678000,500,12678000,12678000,0
4,250,3,19,1000,8452000,1000,8452000,0,4226000
4,250,2,19,1000,8452000,1000,8452000,0,4226000
4,250,1,19,1000,8452000,1000,8452000,0,4226000
4,250,0,20,500,12678000,500,12678000,12678000,0
4,250,3,20,1000,8452000,1000,8452000,0,4226000
4,250,2,20,1000,8452000,1000,8452000,0,4226000
4,250,1,20,1000,8452000,1000,8452000,0,4226000
4,250,0,21,500,12678000,500,12678000,12678000,0
4,250,3,21,1000,8452000,1000,8452000,0,4226000
4,250,2,21,1000,8452000,1000,8452000,0,4226000
4,250,1,21,1000,8452000,1000,8452000,0,4226000
4,250,0,22,500,12678000,500,12678000,12678000,0
4,250,3,22,1000,8452000,1000,8452000,0,4226000
4,250,2,22,1000,8452000,1000,8452000,0,4226000
4,250,1,22,1000,8452000,1000,8452000,0,4226000
4,250,0,23,500,12678000,500,12678000,12678000,0
4,250,3,23,1000,8452000,1000,8452000,0,4226000
4,250,2,23,1000,8452000,1000,8452000,0,4226000
4,250,1,23,1000,8452000,1000,8452000,0,4226000
4,250,3,23,1000,8452000,1000,8452000,0,4226000
4,250,0,24,500,12678000,500,12678000,12678000,0
4,250,2,24,1000,8452000,1000,8452000,0,4226000
4,250,1,24,1000,8452000,1000,8452000,0,4226000
4,250,0,25,500,12678000,500,12678000,12678000,0
4,250,3,25,1000,8452000,1000,8452000,0,4226000
4,250,2,25,1000,8452000,1000,8452000,0,4226000
4,250,1,25,1000,8452000,1000,8452000,0,4226000
4,250,0,26,500,12678000,500,12678000,12678000,0
4,250,3,26,1000,8452000,1000,8452000,0,4226000
4,250,2,26,1000,8452000,1000,8452000,0,4226000
4,250,1,26,1000,8452000,1000,8452000,0,4226000
4,250,0,27,500,12678000,500,12678000,12678000,0
4,250,3,27,1000,8452000,1000,8452000,0,4226000
4,250,2,27,1000,8452000,1000,8452000,0,4226000
4,250,1,27,1000,8452000,1000,8452000,0,4226000
4,250,0,28,500,12678000,500,12678000,12678000,0
4,250,3,28,1000,8452000,1000,8452000,0,4226000
4,250,2,28,1000,8452000,1000,8452000,0,4226000
4,250,1,28,1000,8452000,1000,8452000,0,4226000
4,250,0,29,500,12678000,500,12678000,12678000,0
4,250,3,29,1000,8452000,1000,8452000,0,4226000
4,250,2,29,1000,8452000,1000,8452000,0,4226000
4,250,1,29,1000,8452000,1000,8452000,0,4226000
4,250,0,30,500,12678000,500,12678000,12678000,0
4,250,3,30,1000,8452000,1000,8452000,0,4226000
4,250,2,30,1000,8452000,1000,8452000,0,4226000
4,250,1,30,1000,8452000,1000,8452000,0,4226000
4,250,0,31,500,12678000,500,12678000,12678000,0
4,250,3,31,1000,8452000,1000,8452000,0,4226000
4,250,2,31,1000,8452000,1000,8452000,0,4226000
4,250,1,31,1000,8452000,1000,8452000,0,4226000
4,250,0,32,500,12678000,500,12678000,12678000,0
4,250,3,32,1000,8452000,1000,8452000,0,4226000
4,250,2,32,1000,8452000,1000,8452000,0,4226000
4,250,1,32,1000,8452000,1000,8452000,0,4226000
4,250,0,33,500,12678000,500,12678000,12678000,0
4,250,3,33,1000,8452000,1000,8452000,0,4226000
4,250,2,33,1000,8452000,1000,8452000,0,4226000
4,250,1,33,1000,8452000,1000,8452000,0,4226000
4,250,0,34,500,12678000,500,12678000,12678000,0
4,250,3,34,1000,8452000,1000,8452000,0,4226000
4,250,2,34,1000,8452000,1000,8452000,0,4226000
4,250,1,34,1000,8452000,1000,8452000,0,4226000
4,250,0,35,500,12678000,500,12678000,12678000,0
4,250,3,35,1000,8452000,1000,8452000,0,4226000
4,250,2,35,1000,8452000,1000,8452000,0,4226000
4,250,1,35,1000,8452000,1000,8452000,0,4226000
4,250,0,36,500,12678000,500,12678000,12678000,0
4,250,3,36,1000,8452000,1000,8452000,0,4226000
4,250,2,36,1000,8452000,1000,8452000,0,4226000
4,250,1,36,1000,8452000,1000,8452000,0,4226000
4,250,0,37,500,12678000,500,12678000,12678000,0
4,250,3,37,1000,8452000,1000,8452000,0,4226000
4,250,2,37,1000,8452000,1000,8452000,0,4226000
4,250,1,37,1000,8452000,1000,8452000,0,4226000
4,250,0,38,500,12678000,500,12678000,12678000,0
4,250,3,38,1000,8452000,1000,8452000,0,4226000
4,250,2,38,1000,8452000,1000,8452000,0,4226000
4,250,1,38,1000,8452000,1000,8452000,0,4226000
4,250,0,39,500,12678000,500,12678000,12678000,0
4,250,3,39,1000,8452000,1000,8452000,0,4226000
4,250,2,39,1000,8452000,1000,8452000,0,4226000
4,250,1,39,1000,8452000,1000,8452000,0,4226000
4,250,3,39,1000,8452000,1000,8452000,0,4226000
4,250,0,40,500,12678000,500,12678000,12678000,0
4,250,2,40,1000,8452000,1000,8452000,0,4226000
4,250,1,40,1000,8452000,1000,8452000,0,4226000
4,250,0,41,500,12678000,500,12678000,12678000,0
4,250,3,41,1000,8452000,1000,8452000,0,4226000
4,500,2,1,2000,16904000,1998,16887096,0,8452000
4,500,1,1,2000,16904000,1998,16887096,0,8452000
4,500,0,2,1002,25421536,1000,25356000,25356000,0
4,500,3,2,2000,16904000,1998,16887096,0,8452000
4,500,2,2,2000,16904000,2000,16904000,0,8452000
4,500,1,2,2000,16904000,2000,16904000,0,8452000
4,500,0,3,1000,25356000,1000,25356000,25356000,0
4,500,3,3,2000,16904000,2000,16904000,0,8452000
4,500,2,3,2000,16904000,2000,16904000,0,8452000
4,500,1,3,2000,16904000,2000,16904000,0,8452000
4,500,0,4,1000,25356000,1000,25356000,25356000,0
4,500,3,4,2000,16904000,2000,16904000,0,8452000
4,500,2,4,2000,16904000,2000,16904000,0,8452000
4,500,1,4,2000,16904000,2000,16904000,0,8452000
4,500,0,5,1000,25356000,1000,25356000,25356000,0
4,500,3,5,2000,16904000,2000,16904000,0,8452000
4,500,2,5,2000,16904000,2000,16904000,0,8452000
4,500,1,5,2000,16904000,2000,16904000,0,8452000
4,500,3,5,2000,16904000,2000,16904000,0,8452000
4,500,0,6,1000,25356000,1000,25356000,25356000,0
4,500,2,6,2000,16904000,2000,16904000,0,8452000
4,500,1,6,2000,16904000,2000,16904000,0,8452000
4,500,0,7,1000,25356000,1000,25356000,25356000,0
4,500,3,7,2000,16904000,2000,16904000,0,8452000
4,500,2,7,2000,16904000,2000,16904000,0,8452000
4,500,1,7,2000,16904000,2000,16904000,0,8452000
4,500,0,8,1000,25356000,1000,25356000,25356000,0
4,500,3,8,2000,16904000,2000,16904000,0,8452000
4,500,2,8,2000,16904000,2000,16904000,0,8452000
4,500,1,8,2000,16904000,2000,16904000,0,8452000
4,500,0,9,1000,25356000,1000,25356000,25356000,0
4,500,3,9,2000,16904000,2000,16904000,0,8452000
4,500,2,9,2000,16904000,2000,16904000,0,8452000
4,500,1,9,2000,16904000,2000,16904000,0,8452000
4,500,0,10,1000,25356000,1000,25356000,25356000,0
4,500,3,10,2000,16904000,2000,16904000,0,8452000
4,500,2,10,2000,16904000,2000,16904000,0,8452000
4,500,1,10,2000,16904000,2000,16904000,0,8452000
4,500,0,11,1000,25356000,1000,25356000,25356000,0
4,500,3,11,2000,16904000,2000,16904000,0,8452000
4,500,2,11,2000,16904000,2000,16904000,0,8452000
4,500,1,11,2000,16904000,2000,16904000,0,8452000
4,500,0,12,1000,25356000,1000,25356000,25356000,0
4,500,3,12,2000,16904000,2000,16904000,0,8452000
4,500,2,12,2000,16904000,2000,16904000,0,8452000
4,500,1,12,2000,16904000,2000,16904000,0,8452000
4,500,0,13,1000,25356000,1000,25356000,25356000,0
4,500,3,13,2000,16904000,2000,16904000,0,8452000
4,500,2,13,2000,16904000,2000,16904000,0,8452000
4,500,1,13,2000,16904000,2000,16904000,0,8452000
4,500,0,14,1000,25356000,1000,25356000,25356000,0
4,500,3,14,2000,16904000,2000,16904000,0,8452000
4,500,2,14,2000,16904000,2000,16904000,0,8452000
4,500,1,14,2000,16904000,2000,16904000,0,8452000
4,500,0,15,1000,25356000,1000,25356000,25356000,0
4,500,3,15,2000,16904000,2000,16904000,0,8452000
4,500,2,15,2000,16904000,2000,16904000,0,8452000
4,500,1,15,2000,16904000,2000,16904000,0,8452000
4,500,0,16,1000,25356000,1000,25356000,25356000,0
4,500,3,16,2000,16904000,2000,16904000,0,8452000
4,500,2,16,2000,16904000,2000,16904000,0,8452000
4,500,1,16,2000,16904000,2000,16904000,0,8452000
4,500,0,17,1000,25356000,1000,25356000,25356000,0
4,500,3,17,2000,16904000,2000,16904000,0,8452000
4,500,2,17,2000,16904000,2000,16904000,0,8452000
4,500,1,17,2000,16904000,2000,16904000,0,8452000
4,500,0,18,1000,25356000,1000,25356000,25356000,0
4,500,3,18,2000,16904000,2000,16904000,0,8452000
4,500,2,18,2000,16904000,2000,16904000,0,8452000
4,500,1,18,2000,16904000,2000,16904000,0,8452000
4,500,0,19,1000,25356000,1000,25356000,25356000,0
4,500,3,19,2000,16904000,2000,16904000,0,8452000
4,500,2,19,2000,16904000,2000,16904000,0,8452000
4,500,1,19,2000,16904000,2000,16904000,0,8452000
4,500,0,20,1000,25356000,1000,25356000,25356000,0
4,500,3,20,2000,16904000,2000,16904000,0,8452000
4,500,2,20,2000,16904000,2000,16904000,0,8452000
4,500,1,20,2000,16904000,2000,16904000,0,8452000
4,500,0,21,1000,25356000,1000,25356000,25356000,0
4,500,3,21,2000,16904000,2000,16904000,0,8452000
8,125,0,1,252,7708536,250,7643000,7643000,0
8,125,4,1,500,2212000,498,2203152,0,1106000
8,125,6,1,500,2212000,498,2203152,0,1106000
8,125,2,1,500,2146000,498,2137416,0,1073000
8,125,1,1,500,2212000,498,2203152,0,1106000
8,125,5,1,500,2146000,498,2137416,0,1073000
8,125,7,1,500,2146000,498,2137416,0,1073000
8,125,3,1,500,2212000,498,2203152,0,1106000
8,125,0,2,250,7643000,250,7643000,7643000,0
8,125,4,2,500,2212000,500,2212000,0,1106000
8,125,2,2,500,2146000,500,2146000,0,1073000
8,125,6,2,500,2212000,500,2212000,0,1106000
8,125,1,2,500,2212000,500,2212000,0,1106000
8,125,5,2,500,2146000,500,2146000,0,1073000
8,125,7,2,500,2146000,500,2146000,0,1073000
8,125,3,2,500,2212000,500,2212000,0,1106000
8,125,0,3,250,7643000,250,7643000,7643000,0
8,125,4,3,500,2212000,500,2212000,0,1106000
8,125,6,3,500,2212000,500,2212000,0,1106000
8,125,2,3,500,2146000,500,2146000,0,1073000
8,125,1,3,500,2212000,500,2212000,0,1106000
8,125,5,3,500,2146000,500,2146000,0,1073000
8,125,7,3,500,2146000,500,2146000,0,1073000
8,125,3,3,500,2212000,500,2212000,0,1106000
8,125,0,4,250,7643000,250,7643000,7643000,0
8,125,4,4,500,2212000,500,2212000,0,1106000
8,125,2,4,500,2146000,500,2146000,0,1073000
8,125,6,4,500,2212000,500,2212000,0,1106000
8,125,5,4,500,2146000,500,2146000,0,1073000
8,125,1,4,500,2212000,500,2212000,0,1106000
8,125,7,4,500,2146000,500,2146000,0,1073000
8,125,3,4,500,2212000,500,2212000,0,1106000
8,125,0,5,250,7643000,250,7643000,7643000,0
8,125,4,5,500,2212000,500,2212000,0,1106000
8,125,2,5,500,2146000,500,2146000,0,1073000
8,125,6,5,500,2212000,500,2212000,0,1106000
8,125,1,5,500,2212000,500,2212000,0,1106000
8,125,5,5,500,2146000,500,2146000,0,1073000
8,125,7,5,500,2146000,500,2146000,0,1073000
8,125,3,5,500,2212000,500,2212000,0,1106000
8,125,0,6,250,7643000,250,7643000,7643000,0
8,125,4,6,500,2212000,500,2212000,0,1106000
8,125,2,6,500,2146000,500,2146000,0,1073000
8,125,6,6,500,2212000,500,2212000,0,1106000
8,125,1,6,500,2212000,500,2212000,0,1106000
8,125,5,6,500,2146000,500,2146000,0,1073000
8,125,7,6,500,2146000,500,2146000,0,1073000
8,125,3,6,500,2212000,500,2212000,0,1106000
8,125,4,6,500,2212000,500,2212000,0,1106000
8,125,0,7,250,7643000,250,7643000,7643000,0
8,125,2,7,500,2146000,500,2146000,0,1073000
8,125,6,7,500,2212000,500,2212000,0,1106000
8,125,5,7,500,2146000,500,2146000,0,1073000
8,125,1,7,500,2212000,500,2212000,0,1106000
8,125,7,7,500,2146000,500,2146000,0,1073000
8,125,3,7,500,2212000,500,2212000,0,1106000
8,125,0,8,250,7643000,250,7643000,7643000,0
8,125,4,8,500,2212000,500,2212000,0,1106000
8,125,2,8,500,2146000,500,2146000,0,1073000
8,125,6,8,500,2212000,500,2212000,0,1106000
8,125,5,8,500,2146000,500,2146000,0,1073000
8,125,1,8,500,2212000,500,2212000,0,1106000
8,125,7,8,500,2146000,500,2146000,0,1073000
8,125,3,8,500,2212000,500,2212000,0,1106000
8,125,0,9,250,7643000,250,7643000,7643000,0
8,125,4,9,500,2212000,500,2212000,0,1106000
8,125,2,9,500,2146000,500,2146000,0,1073000
8,125,6,9,500,2212000,500,2212000,0,1106000
8,125,1,9,500,2212000,500,2212000,0,1106000
8,125,5,9,500,2146000,500,2146000,0,1073000
8,125,3,9,500,2212000,500,2212000,0,1106000
8,125,7,9,500,2146000,500,2146000,0,1073000
8,125,0,10,250,7643000,250,7643000,7643000,0
8,125,4,10,500,2212000,500,2212000,0,1106000
8,125,2,10,500,2146000,500,2146000,0,1073000
8,125,6,10,500,2212000,500,2212000,0,1106000
8,125,5,10,500,2146000,500,2146000,0,1073000
8,125,1,10,500,2212000,500,2212000,0,1106000
8,125,7,10,500,2146000,500,2146000,0,1073000
8,125,3,10,500,2212000,500,2212000,0,1106000
8,125,0,11,250,7643000,250,7643000,7643000,0
8,125,4,11,500,2212000,500,2212000,0,1106000
8,125,6,11,500,2212000,500,2212000,0,1106000
8,125,2,11,500,2146000,500,2146000,0,1073000
8,125,1,11,500,2212000,500,2212000,0,1106000
8,125,5,11,500,2146000,500,2146000,0,1073000
8,125,7,11,500,2146000,500,2146000,0,1073000
8,125,3,11,500,2212000,500,2212000,0,1106000
8,125,4,11,500,2212000,500,2212000,0,1106000
8,125,0,12,250,7643000,250,7643000,7643000,0
8,125,2,12,500,2146000,500,2146000,0,1073000
8,125,6,12,500,2212000,500,2212000,0,1106000
8,125,5,12,500,2146000,500,2146000,0,1073000
8,125,1,12,500,2212000,500,2212000,0,1106000
8,125,7,12,500,2146000,500,2146000,0,1073000
8,125,3,12,500,2212000,500,2212000,0,1106000
8,125,0,13,250,7643000,250,7643000,7643000,0
8,125,4,13,500,2212000,500,2212000,0,1106000
8,125,2,13,500,2146000,500,2146000,0,1073000
8,125,6,13,500,2212000,500,2212000,0,1106000
8,125,1,13,500,2212000,500,2212000,0,1106000
8,125,5,13,500,2146000,500,2146000,0,1073000
8,125,7,13,500,2146000,500,2146000,0,1073000
8,125,3,13,500,2212000,500,2212000,0,1106000
8,125,4,13,500,2212000,500,2212000,0,1106000
8,125,0,14,250,7643000,250,7643000,7643000,0
8,125,2,14,500,2146000,500,2146000,0,1073000
8,125,6,14,500,2212000,500,2212000,0,1106000
8,125,1,14,500,2212000,500,2212000,0,1106000
8,125,5,14,500,2146000,500,2146000,0,1073000
8,125,7,14,500,2146000,500,2146000,0,1073000
8,125,3,14,500,2212000,500,2212000,0,1106000
8,125,0,15,250,7643000,250,7643000,7643000,0
8,125,4,15,500,2212000,500,2212000,0,1106000
8,125,2,15,500,2146000,500,2146000,0,1073000
8,125,6,15,500,2212000,500,2212000,0,1106000
8,125,1,15,500,2212000,500,2212000,0,1106000
8,125,5,15,500,2146000,500,2146000,0,1073000
8,125,7,15,500,2146000,500,2146000,0,1073000
8,125,3,15,500,2212000,500,2212000,0,1106000
8,125,0,16,250,7643000,250,7643000,7643000,0
8,125,4,16,500,2212000,500,2212000,0,1106000
8,125,2,16,500,2146000,500,2146000,0,1073000
8,125,6,16,500,2212000,500,2212000,0,1106000
8,125,1,16,500,2212000,500,2212000,0,1106000
8,125,5,16,500,2146000,500,2146000,0,1073000
8,125,7,16,500,2146000,500,2146000,0,1073000
8,125,3,16,500,2212000,500,2212000,0,1106000
8,125,0,17,250,7643000,250,7643000,7643000,0
8,125,4,17,500,2212000,500,2212000,0,1106000
8,125,2,17,500,2146000,500,2146000,0,1073000
8,125,6,17,500,2212000,500,2212000,0,1106000
8,125,5,17,500,2146000,500,2146000,0,1073000
8,125,1,17,500,2212000,500,2212000,0,1106000
8,125,3,17,500,2212000,500,2212000,0,1106000
8,125,7,17,500,2146000,500,2146000,0,1073000
8,125,0,18,250,7643000,250,7643000,7643000,0
8,125,4,18,500,2212000,500,2212000,0,1106000
8,125,2,18,500,2146000,500,2146000,0,1073000
8,125,6,18,500,2212000,500,2212000,0,1106000
8,125,1,18,500,2212000,500,2212000,0,1106000
