ntasks,algo,A,r,R,segment,task,seg_stopped,br,bs,fb,fc,mb,mc
64,hilbert,0.25,0.85,1.2,10,31,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,32,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,33,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,34,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,35,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,36,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,37,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,38,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,39,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,40,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,41,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,42,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,43,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,44,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,45,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,46,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,47,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,48,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,49,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,50,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,51,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,52,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,53,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,54,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,55,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,56,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,57,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,58,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,59,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,60,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,61,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,62,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,10,63,1,0,0,0,0,0,0
64,hilbert,0.25,0.85,1.2,1,0,0,201176,0,271280,3,472456,8
64,hilbert,0.25,0.85,1.2,1,1,0,143428,65536,352392,3,430284,12
64,hilbert,0.25,0.85,1.2,1,2,0,118680,65536,302896,3,356040,15
64,hilbert,0.25,0.85,1.2,1,3,0,97924,65536,326920,3,359308,12
64,hilbert,0.25,0.85,1.2,1,4,0,79120,65536,289312,3,302896,11
64,hilbert,0.25,0.85,1.2,1,5,0,86004,65536,237544,3,258012,13
64,hilbert,0.25,0.85,1.2,1,6,0,60100,8752,137704,2,213628,14
64,hilbert,0.25,0.85,1.2,1,7,0,147044,65536,359624,3,441132,14
64,hilbert,0.25,0.85,1.2,1,8,0,97448,65536,391504,3,423416,16
64,hilbert,0.25,0.85,1.2,1,9,0,78796,65536,288664,3,301924,14
64,hilbert,0.25,0.85,1.2,1,10,0,84448,65536,234432,3,253344,14
64,hilbert,0.25,0.85,1.2,1,11,0,73080,65536,342768,3,350312,11
64,hilbert,0.25,0.85,1.2,1,12,0,64052,65536,324712,3,323228,12
64,hilbert,0.25,0.85,1.2,1,13,0,58768,65536,248608,3,241840,14
64,hilbert,0.25,0.85,1.2,1,14,0,64976,65536,326560,3,326000,12
64,hilbert,0.25,0.85,1.2,1,15,0,58196,65536,313000,3,305660,12
64,hilbert,0.25,0.85,1.2,1,16,0,52644,65536,301896,3,289004,14
64,hilbert,0.25,0.85,1.2,1,17,0,49000,65536,229072,3,212536,13
64,hilbert,0.25,0.85,1.2,1,18,0,49096,65536,294800,3,278360,11
64,hilbert,0.25,0.85,1.2,1,19,0,52756,65536,302120,3,289340,10
64,hilbert,0.25,0.85,1.2,1,20,0,58208,65536,313024,3,305696,10
64,hilbert,0.25,0.85,1.2,1,21,0,65128,65536,326864,3,326456,13
64,hilbert,0.25,0.85,1.2,1,22,0,73804,65536,278680,3,286948,14
64,hilbert,0.25,0.85,1.2,1,23,0,65024,65536,326656,3,326144,12
64,hilbert,0.25,0.85,1.2,1,24,0,58196,65536,247464,3,240124,12
64,hilbert,0.25,0.85,1.2,1,25,0,52672,65536,301952,3,289088,11
64,hilbert,0.25,0.85,1.2,1,26,0,49028,65536,294664,3,278156,9
64,hilbert,0.25,0.85,1.2,1,27,0,49052,65536,294712,3,278228,9
64,hilbert,0.25,0.85,1.2,1,28,0,52044,65536,300696,3,287204,11
64,hilbert,0.25,0.85,1.2,1,29,0,47552,65536,291712,3,273728,14
64,hilbert,0.25,0.85,1.2,1,30,0,44832,65536,286272,3,265568,14
64,hilbert,0.25,0.85,1.2,1,31,0,42968,65536,282544,3,259976,13
64,hilbert,0.25,0.85,1.2,1,32,0,40200,65536,277008,3,251672,13
64,hilbert,0.25,0.85,1.2,1,33,0,42048,65536,280704,3,257216,15
64,hilbert,0.25,0.85,1.2,1,34,0,43420,65536,283448,3,261332,12
64,hilbert,0.25,0.85,1.2,1,35,0,40200,65536,211472,3,186136,9
64,hilbert,0.25,0.85,1.2,1,36,0,39004,65536,274616,3,248084,11
64,hilbert,0.25,0.85,1.2,1,37,0,37316,65536,271240,3,243020,12
64,hilbert,0.25,0.85,1.2,1,38,0,35672,65536,267952,3,238088,13
64,hilbert,0.25,0.85,1.2,1,39,0,34820,65536,266248,3,235532,11
64,hilbert,0.25,0.85,1.2,1,40,0,36756,65536,270120,3,241340,13
64,hilbert,0.25,0.85,1.2,1,41,0,37372,65536,271352,3,243188,11
64,hilbert,0.25,0.85,1.2,1,42,0,40204,65536,277016,3,251684,9
64,hilbert,0.25,0.85,1.2,1,43,0,41516,65536,279640,3,255620,12
64,hilbert,0.25,0.85,1.2,1,44,0,43572,65536,283752,3,261788,12
64,hilbert,0.25,0.85,1.2,1,45,0,47096,65536,290800,3,272360,12
64,hilbert,0.25,0.85,1.2,1,46,0,45532,65536,287672,3,267668,14
64,hilbert,0.25,0.85,1.2,1,47,0,43436,65392,283192,3,261236,13
64,hilbert,0.25,0.85,1.2,1,48,0,47556,65536,291720,3,273740,12
64,hilbert,0.25,0.85,1.2,1,49,0,50548,65536,297704,3,282716,12
64,hilbert,0.25,0.85,1.2,1,50,0,54528,65536,305664,3,294656,11
64,hilbert,0.25,0.85,1.2,1,51,0,56752,65536,310112,3,301328,15
64,hilbert,0.25,0.85,1.2,1,52,0,52340,65536,301288,3,288092,11
64,hilbert,0.25,0.85,1.2,1,53,0,58168,65536,312944,3,305576,10
64,hilbert,0.25,0.85,1.2,1,54,0,64568,65536,325744,3,324776,17
64,hilbert,0.25,0.85,1.2,1,55,0,73752,65536,344112,3,352328,13
64,hilbert,0.25,0.85,1.2,1,56,0,65584,65536,327776,3,327824,12
64,hilbert,0.25,0.85,1.2,1,57,0,76444,65536,283960,3,294868,12
64,hilbert,0.25,0.85,1.2,1,58,0,94200,65536,385008,3,413672,14
64,hilbert,0.25,0.85,1.2,1,59,0,92008,65536,380624,3,407096,12
64,hilbert,0.25,0.85,1.2,1,60,0,73772,65536,344152,3,352388,10
64,hilbert,0.25,0.85,1.2,1,61,0,64612,65536,325832,3,324908,15
64,hilbert,0.25,0.85,1.2,1,62,0,58216,65536,313040,3,305720,12
64,hilbert,0.25,0.85,1.2,1,63,0,65384,65536,327376,3,327224,6
64,hilbert,0.25,0.85,1.2,2,0,0,0,13192,30952,7,66912,8
64,hilbert,0.25,0.85,1.2,2,1,0,13192,6476,166380,11,181288,12
64,hilbert,0.25,0.85,1.2,2,2,0,6476,6676,63064,13,83344,12
64,hilbert,0.25,0.85,1.2,2,3,0,6676,5024,66028,11,98400,11
64,hilbert,0.25,0.85,1.2,2,4,0,5024,4420,44760,9,64884,9
64,hilbert,0.25,0.85,1.2,2,5,0,4420,5812,40932,12,43636,9
64,hilbert,0.25,0.85,1.2,2,6,0,5812,7116,69012,13,75900,9
64,hilbert,0.25,0.85,1.2,2,7,0,7116,5980,36020,11,42148,8
64,hilbert,0.25,0.85,1.2,2,8,0,5980,4572,112408,14,118424,9
64,hilbert,0.25,0.85,1.2,2,9,0,4572,4020,42732,12,54548,7
64,hilbert,0.25,0.85,1.2,2,10,0,4020,3848,30552,12,33796,9
64,hilbert,0.25,0.85,1.2,2,11,0,3848,3204,29840,9,33556,9
64,hilbert,0.25,0.85,1.2,2,12,0,3204,2788,33028,9,34980,10
64,hilbert,0.25,0.85,1.2,2,13,0,2788,3200,31832,11,37052,11
64,hilbert,0.25,0.85,1.2,2,14,0,3200,2764,23656,10,70172,10
64,hilbert,0.25,0.85,1.2,2,15,0,2764,2712,17692,10,20016,9
64,hilbert,0.25,0.85,1.2,2,16,0,2712,2408,34212,12,38612,13
64,hilbert,0.25,0.85,1.2,2,17,0,2408,1968,39320,12,51472,13
64,hilbert,0.25,0.85,1.2,2,18,0,1968,2444,25152,10,45156,11
64,hilbert,0.25,0.85,1.2,2,19,0,2444,2520,59100,9,62416,11
64,hilbert,0.25,0.85,1.2,2,20,0,2520,2440,10784,8,18928,8
64,hilbert,0.25,0.85,1.2,2,21,0,2440,2672,16984,11,22896,13
64,hilbert,0.25,0.85,1.2,2,22,0,2672,2580,14676,12,17328,10
64,hilbert,0.25,0.85,1.2,2,23,0,2580,2232,58776,10,67828,10
64,hilbert,0.25,0.85,1.2,2,24,0,2232,2196,10220,9,48152,12
64,hilbert,0.25,0.85,1.2,2,25,0,2196,1936,28168,9,36620,14
64,hilbert,0.25,0.85,1.2,2,26,0,1936,1540,37548,8,56328,11
64,hilbert,0.25,0.85,1.2,2,27,0,1540,1988,8492,6,14700,10
64,hilbert,0.25,0.85,1.2,2,28,0,1988,1608,24420,9,42208,12
64,hilbert,0.25,0.85,1.2,2,29,0,1608,1576,34464,12,36544,8
64,hilbert,0.25,0.85,1.2,2,30,0,1576,1236,22808,12,42572,8
64,hilbert,0.25,0.85,1.2,2,31,0,1236,1172,10920,11,14056,9
64,hilbert,0.25,0.85,1.2,2,32,0,1172,1188,19576,9,20712,8
64,hilbert,0.25,0.85,1.2,2,33,0,1188,1436,8128,12,9416,8
64,hilbert,0.25,0.85,1.2,2,34,0,1436,1128,7076,9,7768,8
64,hilbert,0.25,0.85,1.2,2,35,0,1128,1008,32184,6,33888,7
64,hilbert,0.25,0.85,1.2,2,36,0,1008,856,9964,9,14212,9
64,hilbert,0.25,0.85,1.2,2,37,0,856,960,9460,9,13676,10
64,hilbert,0.25,0.85,1.2,2,38,0,960,704,8280,9,9560,10
64,hilbert,0.25,0.85,1.2,2,39,0,704,832,6532,7,8004,7
64,hilbert,0.25,0.85,1.2,2,40,0,832,984,28100,11,32044,10
64,hilbert,0.25,0.85,1.2,2,41,0,984,872,38780,10,40944,9
64,hilbert,0.25,0.85,1.2,2,42,0,872,936,19244,8,37612,11
64,hilbert,0.25,0.85,1.2,2,43,0,936,1032,20876,10,24876,9
64,hilbert,0.25,0.85,1.2,2,44,0,1032,828,36284,9,37000,9
64,hilbert,0.25,0.85,1.2,2,45,0,828,956,10728,8,16520,10
64,hilbert,0.25,0.85,1.2,2,46,0,956,560,16308,9,24864,7
64,hilbert,0.25,0.85,1.2,2,47,0,560,712,7212,10,11156,10
64,hilbert,0.25,0.85,1.2,2,48,0,712,740,25884,11,29952,11
64,hilbert,0.25,0.85,1.2,2,49,0,740,940,6868,10,41412,9
64,hilbert,0.25,0.85,1.2,2,50,0,940,1020,13712,7,15800,8
64,hilbert,0.25,0.85,1.2,2,51,0,1020,500,6288,10,7656,9
64,hilbert,0.25,0.85,1.2,2,52,0,500,592,10236,8,16520,10
64,hilbert,0.25,0.85,1.2,2,53,0,592,576,3160,8,5224,9
64,hilbert,0.25,0.85,1.2,2,54,0,576,580,8768,12,10932,8
64,hilbert,0.25,0.85,1.2,2,55,0,580,624,8576,11,14676,7
64,hilbert,0.25,0.85,1.2,2,56,0,624,484,63960,11,67812,6
64,hilbert,0.25,0.85,1.2,2,57,0,484,764,3164,9,8516,8
64,hilbert,0.25,0.85,1.2,2,58,0,764,824,20576,10,20516,8
64,hilbert,0.25,0.85,1.2,2,59,0,824,332,4208,9,8796,8
64,hilbert,0.25,0.85,1.2,2,60,0,332,36,74316,8,74644,9
64,hilbert,0.25,0.85,1.2,2,61,0,48,0,3140,8,3188,7
64,hilbert,0.25,0.85,1.2,2,62,0,0,84,29904,4,29864,3
64,hilbert,0.25,0.85,1.2,2,63,0,72,0,65528,6,65600,5
64,hilbert,0.25,0.85,1.2,3,0,0,3156,0,22264,7,32076,7
64,hilbert,0.25,0.85,1.2,3,1,0,2012,3156,13024,10,48744,13
64,hilbert,0.25,0.85,1.2,3,2,0,1720,2012,52216,11,38612,11
64,hilbert,0.25,0.85,1.2,3,3,0,1556,1720,69264,10,72940,11
64,hilbert,0.25,0.85,1.2,3,4,0,1168,1556,44564,8,49632,10
64,hilbert,0.25,0.85,1.2,3,5,0,1364,1168,9804,7,6928,11
64,hilbert,0.25,0.85,1.2,3,6,0,1772,1364,7164,8,11668,8
64,hilbert,0.25,0.85,1.2,3,7,0,1596,1772,14500,8,20084,10
64,hilbert,0.25,0.85,1.2,3,8,0,1452,1596,41976,8,88648,12
64,hilbert,0.25,0.85,1.2,3,9,0,1052,1452,5508,6,29172,9
64,hilbert,0.25,0.85,1.2,3,10,0,1036,1052,5852,8,6860,8
64,hilbert,0.25,0.85,1.2,3,11,0,992,1036,4948,6,5992,10
64,hilbert,0.25,0.85,1.2,3,12,0,856,992,4036,6,7452,8
64,hilbert,0.25,0.85,1.2,3,13,0,728,856,8020,8,11924,9
64,hilbert,0.25,0.85,1.2,3,14,0,740,728,3836,9,4360,11
64,hilbert,0.25,0.85,1.2,3,15,0,644,740,7096,7,8744,9
64,hilbert,0.25,0.85,1.2,3,16,0,604,644,7188,8,7972,5
64,hilbert,0.25,0.85,1.2,3,17,0,672,604,12504,12,7004,7
64,hilbert,0.25,0.85,1.2,3,18,0,416,672,2796,7,4264,9
64,hilbert,0.25,0.85,1.2,3,19,0,572,416,7616,7,8604,8
64,hilbert,0.25,0.85,1.2,3,20,0,628,572,5776,7,6720,9
64,hilbert,0.25,0.85,1.2,3,21,0,696,628,6104,10,5276,7
64,hilbert,0.25,0.85,1.2,3,22,0,700,696,3472,8,3988,8
64,hilbert,0.25,0.85,1.2,3,23,0,604,700,3468,9,56416,8
64,hilbert,0.25,0.85,1.2,3,24,0,520,604,16968,11,40332,9
64,hilbert,0.25,0.85,1.2,3,25,0,496,520,11444,11,14716,9
64,hilbert,0.25,0.85,1.2,3,26,0,576,496,4416,8,4512,6
64,hilbert,0.25,0.85,1.2,3,27,0,316,576,4820,8,5232,8
64,hilbert,0.25,0.85,1.2,3,28,0,440,316,2048,8,2332,9
64,hilbert,0.25,0.85,1.2,3,29,0,396,440,3464,5,27540,8
64,hilbert,0.25,0.85,1.2,3,30,0,484,396,2612,6,6444,9
64,hilbert,0.25,0.85,1.2,3,31,0,376,484,2768,7,2660,7
64,hilbert,0.25,0.85,1.2,3,32,0,324,376,4848,6,5948,6
64,hilbert,0.25,0.85,1.2,3,33,0,164,324,1304,5,1900,8
64,hilbert,0.25,0.85,1.2,3,34,0,304,164,2040,8,2820,9
64,hilbert,0.25,0.85,1.2,3,35,0,352,304,27088,6,30136,7
64,hilbert,0.25,0.85,1.2,3,36,0,344,352,1892,7,8788,9
64,hilbert,0.25,0.85,1.2,3,37,0,224,344,2220,7,2644,8
64,hilbert,0.25,0.85,1.2,3,38,0,332,224,1840,7,1732,6
64,hilbert,0.25,0.85,1.2,3,39,0,188,332,5588,7,4868,6
64,hilbert,0.25,0.85,1.2,3,40,0,92,188,812,6,972,5
64,hilbert,0.25,0.85,1.2,3,41,0,208,92,33096,6,33480,7
64,hilbert,0.25,0.85,1.2,3,42,0,120,208,860,8,1796,6
64,hilbert,0.25,0.85,1.2,3,43,0,80,120,604,6,3044,7
64,hilbert,0.25,0.85,1.2,3,44,0,208,80,704,6,704,7
64,hilbert,0.25,0.85,1.2,3,45,0,108,208,2832,7,2572,7
64,hilbert,0.25,0.85,1.2,3,46,0,324,108,4264,6,2720,8
64,hilbert,0.25,0.85,1.2,3,47,0,160,324,5012,8,5568,8
64,hilbert,0.25,0.85,1.2,3,48,0,144,160,4616,8,760,5
64,hilbert,0.25,0.85,1.2,3,49,0,4,144,1480,6,292,2
64,hilbert,0.25,0.85,1.2,3,50,0,0,32,1988,5,108,3
64,hilbert,0.25,0.85,1.2,3,51,0,292,0,1360,7,1444,7
64,hilbert,0.25,0.85,1.2,3,52,0,128,264,1680,8,2592,10
64,hilbert,0.25,0.85,1.2,3,53,0,152,128,2808,8,1232,8
64,hilbert,0.25,0.85,1.2,3,54,0,156,152,1556,6,5868,8
64,hilbert,0.25,0.85,1.2,3,55,0,124,156,668,5,1020,7
64,hilbert,0.25,0.85,1.2,3,56,0,104,124,2372,4,1776,5
64,hilbert,0.25,0.85,1.2,3,57,0,0,168,448,4,392,4
64,hilbert,0.25,0.85,1.2,3,58,0,64,128,572,5,7132,5
64,hilbert,0.25,0.85,1.2,3,59,0,216,0,4228,6,2396,6
64,hilbert,0.25,0.85,1.2,3,60,0,176,88,62212,9,64380,9
64,hilbert,0.25,0.85,1.2,3,61,0,128,176,3252,7,4356,8
64,hilbert,0.25,0.85,1.2,3,62,0,12,128,424,4,1336,5
64,hilbert,0.25,0.85,1.2,3,63,0,0,12,40,3,60,4
64,hilbert,0.25,0.85,1.2,4,0,0,2260,0,54860,8,34080,7
64,hilbert,0.25,0.85,1.2,4,1,0,1516,2260,111496,14,129184,12
64,hilbert,0.25,0.85,1.2,4,2,0,1220,1516,36620,11,35300,12
64,hilbert,0.25,0.85,1.2,4,3,0,1152,1220,9692,10,12056,11
64,hilbert,0.25,0.85,1.2,4,4,0,880,1152,10216,8,4140,5
64,hilbert,0.25,0.85,1.2,4,5,0,1068,880,5760,11,6912,6
64,hilbert,0.25,0.85,1.2,4,6,0,1432,1068,8348,7,9224,9
64,hilbert,0.25,0.85,1.2,4,7,0,1228,1432,20716,11,21664,9
64,hilbert,0.25,0.85,1.2,4,8,0,1064,1228,35808,11,64316,7
64,hilbert,0.25,0.85,1.2,4,9,0,800,1064,4340,8,23244,8
64,hilbert,0.25,0.85,1.2,4,10,0,812,800,5908,8,7584,8
64,hilbert,0.25,0.85,1.2,4,11,0,760,812,14424,12,20348,9
64,hilbert,0.25,0.85,1.2,4,12,0,664,760,11852,10,10508,9
64,hilbert,0.25,0.85,1.2,4,13,0,564,664,9868,8,3816,5
64,hilbert,0.25,0.85,1.2,4,14,0,588,564,3728,11,4264,7
64,hilbert,0.25,0.85,1.2,4,15,0,512,588,12400,11,10860,8
64,hilbert,0.25,0.85,1.2,4,16,0,472,512,29332,8,28884,9
64,hilbert,0.25,0.85,1.2,4,17,0,528,472,4404,6,8036,8
64,hilbert,0.25,0.85,1.2,4,18,0,332,528,22112,10,27100,8
64,hilbert,0.25,0.85,1.2,4,19,0,444,332,1780,6,2528,5
64,hilbert,0.25,0.85,1.2,4,20,0,492,444,6192,9,6496,4
64,hilbert,0.25,0.85,1.2,4,21,0,548,492,8804,8,7260,6
64,hilbert,0.25,0.85,1.2,4,22,0,560,548,3412,8,3488,7
64,hilbert,0.25,0.85,1.2,4,23,0,484,560,47704,7,49112,10
64,hilbert,0.25,0.85,1.2,4,24,0,412,484,7620,8,6480,6
64,hilbert,0.25,0.85,1.2,4,25,0,380,412,3516,8,7076,8
64,hilbert,0.25,0.85,1.2,4,26,0,440,380,5496,6,6108,7
64,hilbert,0.25,0.85,1.2,4,27,0,244,440,2512,7,4652,7
64,hilbert,0.25,0.85,1.2,4,28,0,340,244,2100,10,1332,7
64,hilbert,0.25,0.85,1.2,4,29,0,300,340,27628,9,4380,9
64,hilbert,0.25,0.85,1.2,4,30,0,372,300,2124,7,2900,8
64,hilbert,0.25,0.85,1.2,4,31,0,296,372,2276,7,3224,9
64,hilbert,0.25,0.85,1.2,4,32,0,252,296,2316,5,4656,6
64,hilbert,0.25,0.85,1.2,4,33,0,132,252,1948,8,1520,5
64,hilbert,0.25,0.85,1.2,4,34,0,236,132,1724,7,1956,8
64,hilbert,0.25,0.85,1.2,4,35,0,268,236,2952,6,26112,7
64,hilbert,0.25,0.85,1.2,4,36,0,272,268,3612,7,3944,8
64,hilbert,0.25,0.85,1.2,4,37,0,176,272,1764,8,2028,5
64,hilbert,0.25,0.85,1.2,4,38,0,256,176,2060,7,2028,6
64,hilbert,0.25,0.85,1.2,4,39,0,152,256,3748,5,4372,8
64,hilbert,0.25,0.85,1.2,4,40,0,80,152,876,5,1156,6
64,hilbert,0.25,0.85,1.2,4,41,0,168,80,1632,6,1052,5
64,hilbert,0.25,0.85,1.2,4,42,0,104,168,1684,6,2580,9
64,hilbert,0.25,0.85,1.2,4,43,0,76,104,380,4,480,3
64,hilbert,0.25,0.85,1.2,4,44,0,176,76,632,7,700,5
64,hilbert,0.25,0.85,1.2,4,45,0,104,176,2340,6,2380,5
64,hilbert,0.25,0.85,1.2,4,46,0,260,104,2584,8,2484,10
64,hilbert,0.25,0.85,1.2,4,47,0,144,260,4896,7,1956,5
64,hilbert,0.25,0.85,1.2,4,48,0,136,144,712,5,920,5
64,hilbert,0.25,0.85,1.2,4,49,0,32,136,304,2,1192,6
64,hilbert,0.25,0.85,1.2,4,50,0,4,32,132,2,808,3
64,hilbert,0.25,0.85,1.2,4,51,0,220,4,1224,5,828,6
64,hilbert,0.25,0.85,1.2,4,52,0,124,220,4032,10,4192,8
64,hilbert,0.25,0.85,1.2,4,53,0,144,124,696,7,844,7
64,hilbert,0.25,0.85,1.2,4,54,0,152,144,2324,6,2296,6
64,hilbert,0.25,0.85,1.2,4,55,0,124,152,756,6,856,7
64,hilbert,0.25,0.85,1.2,4,56,0,104,124,1392,4,11864,6
64,hilbert,0.25,0.85,1.2,4,57,0,0,124,324,5,4440,6
64,hilbert,0.25,0.85,1.2,4,58,0,20,68,780,5,3068,6
64,hilbert,0.25,0.85,1.2,4,59,0,160,0,2284,5,396,5
64,hilbert,0.25,0.85,1.2,4,60,0,156,92,68316,9,66716,7
64,hilbert,0.25,0.85,1.2,4,61,0,120,156,4492,9,4708,8
64,hilbert,0.25,0.85,1.2,4,62,0,36,120,4616,8,6276,7
64,hilbert,0.25,0.85,1.2,4,63,0,0,36,108,4,72,2
64,hilbert,0.25,0.85,1.2,5,0,0,0,40776,111112,7,168640,8
64,hilbert,0.25,0.85,1.2,5,1,0,40776,26192,230992,13,264008,12
64,hilbert,0.25,0.85,1.2,5,2,0,26192,23012,156908,14,219352,12
64,hilbert,0.25,0.85,1.2,5,3,0,23012,17656,98888,12,136884,13
64,hilbert,0.25,0.85,1.2,5,4,0,17656,14336,108972,8,113596,8
64,hilbert,0.25,0.85,1.2,5,5,0,14336,15880,81880,8,111116,8
64,hilbert,0.25,0.85,1.2,5,6,0,15880,21784,81600,10,116144,10
64,hilbert,0.25,0.85,1.2,5,7,0,21784,24252,120704,10,204636,13
64,hilbert,0.25,0.85,1.2,5,8,0,24252,16060,101188,8,149460,11
64,hilbert,0.25,0.85,1.2,5,9,0,16060,13092,98300,9,107176,8
64,hilbert,0.25,0.85,1.2,5,10,0,13092,13904,62448,9,80452,12
64,hilbert,0.25,0.85,1.2,5,11,0,13904,11404,63724,9,93712,10
64,hilbert,0.25,0.85,1.2,5,12,0,11404,9808,102308,13,107744,9
64,hilbert,0.25,0.85,1.2,5,13,0,9808,9236,83544,11,91412,10
64,hilbert,0.25,0.85,1.2,5,14,0,9236,9872,44272,8,52852,11
64,hilbert,0.25,0.85,1.2,5,15,0,9872,8684,48588,9,94328,13
64,hilbert,0.25,0.85,1.2,5,16,0,8684,7732,61284,11,64124,12
64,hilbert,0.25,0.85,1.2,5,17,0,7732,6976,37500,9,46328,10
64,hilbert,0.25,0.85,1.2,5,18,0,6976,6996,54348,10,56124,11
64,hilbert,0.25,0.85,1.2,5,19,0,6996,7416,68200,10,78728,7
64,hilbert,0.25,0.85,1.2,5,20,0,7416,7892,49064,6,55764,12
64,hilbert,0.25,0.85,1.2,5,21,0,7892,8612,48428,8,60444,12
64,hilbert,0.25,0.85,1.2,5,22,0,8612,9316,47368,10,59912,11
64,hilbert,0.25,0.85,1.2,5,23,0,9316,7996,51440,11,81656,10
64,hilbert,0.25,0.85,1.2,5,24,0,7996,7060,71664,8,70564,11
64,hilbert,0.25,0.85,1.2,5,25,0,7060,6252,61812,12,55732,13
64,hilbert,0.25,0.85,1.2,5,26,0,6252,5600,41020,9,41136,8
64,hilbert,0.25,0.85,1.2,5,27,0,5600,5612,47980,11,52640,13
64,hilbert,0.25,0.85,1.2,5,28,0,5612,5680,59164,11,74968,11
64,hilbert,0.25,0.85,1.2,5,29,0,5680,5048,55532,12,61396,10
64,hilbert,0.25,0.85,1.2,5,30,0,5048,4560,27748,11,23852,6
64,hilbert,0.25,0.85,1.2,5,31,0,4560,4148,23400,10,21764,9
64,hilbert,0.25,0.85,1.2,5,32,0,4148,3884,38568,10,38960,11
64,hilbert,0.25,0.85,1.2,5,33,0,3884,4020,22448,9,24296,11
64,hilbert,0.25,0.85,1.2,5,34,0,4020,3948,20100,11,32332,12
64,hilbert,0.25,0.85,1.2,5,35,0,3948,3500,74816,11,51648,12
64,hilbert,0.25,0.85,1.2,5,36,0,3500,3192,24952,11,21228,9
64,hilbert,0.25,0.85,1.2,5,37,0,3192,3012,49508,10,49040,8
64,hilbert,0.25,0.85,1.2,5,38,0,3012,2736,36020,10,47600,11
64,hilbert,0.25,0.85,1.2,5,39,0,2736,2600,17172,10,24228,11
64,hilbert,0.25,0.85,1.2,5,40,0,2600,2704,11812,8,14620,10
64,hilbert,0.25,0.85,1.2,5,41,0,2704,2620,16196,8,21796,13
64,hilbert,0.25,0.85,1.2,5,42,0,2620,2680,31068,11,47328,9
64,hilbert,0.25,0.85,1.2,5,43,0,2680,2708,17872,8,19332,11
64,hilbert,0.25,0.85,1.2,5,44,0,2708,2632,12028,8,13704,9
64,hilbert,0.25,0.85,1.2,5,45,0,2632,2700,14180,8,16944,7
64,hilbert,0.25,0.85,1.2,5,46,0,2700,2344,42052,14,38312,10
64,hilbert,0.25,0.85,1.2,5,47,0,2344,2172,17308,9,23680,12
64,hilbert,0.25,0.85,1.2,5,48,0,2172,2248,15856,7,25548,8
64,hilbert,0.25,0.85,1.2,5,49,0,2248,2312,78552,10,50968,10
64,hilbert,0.25,0.85,1.2,5,50,0,2312,2376,13076,8,19540,12
64,hilbert,0.25,0.85,1.2,5,51,0,2376,2044,13144,10,21832,10
64,hilbert,0.25,0.85,1.2,5,52,0,2044,1812,53584,12,50360,12
64,hilbert,0.25,0.85,1.2,5,53,0,1812,1836,16948,10,24540,12
64,hilbert,0.25,0.85,1.2,5,54,0,1836,1844,33320,13,30968,11
64,hilbert,0.25,0.85,1.2,5,55,0,1844,1864,15016,10,20628,12
64,hilbert,0.25,0.85,1.2,5,56,0,1864,1464,30416,9,23908,10
64,hilbert,0.25,0.85,1.2,5,57,0,1464,1596,7128,7,12240,6
64,hilbert,0.25,0.85,1.2,5,58,0,1596,1680,48100,11,64656,11
64,hilbert,0.25,0.85,1.2,5,59,0,1680,1144,8412,8,17140,11
64,hilbert,0.25,0.85,1.2,5,60,0,1144,584,69932,8,71068,11
64,hilbert,0.25,0.85,1.2,5,61,0,584,328,15068,9,15264,9
